l,mu,nu,Real,Imag,Magnitud
19,0,13,0.03743916118169041,-0.007838329564781202,0.03825088496171974
19,0,14,-0.019409674130868512,-0.0013669020211131355,0.019457745784181413
19,0,15,-0.014533357869716622,-0.010045338592170697,0.01766712535758458
19,0,16,-0.018994592040272998,-0.014337760362264454,0.023798443205010785
19,0,17,0.029932329777249585,-0.012845959903869171,0.0325724277840298
19,0,18,6.827724429946977e-14,0.0014397554178108571,0.0014397554178108571
19,0,19,-0.029932329777383353,-0.012845959903870491,0.03257242778415324
19,0,20,-0.018994592040260824,0.014337760362265313,0.023798443205001588
19,0,21,0.014533357869749918,-0.010045338592177875,0.01766712535761605
19,0,22,0.004953327575398039,-0.011338303296144265,0.012373058462019587
19,0,23,-0.03743916118181094,-0.00783832956476909,0.03825088496183523
19,0,24,0.0029140411391557486,-0.012894207709065885,0.013219388344595457
19,0,25,0.0814050192317183,-0.009233548604140062,0.08192701371306929
19,0,26,-0.035834709555005576,-0.002586970836303977,0.03592796719826346
19,0,27,-0.10058271345590036,0.01866298691038487,0.10229950794881154
19,0,28,0.005140830730270417,0.005128247553746405,0.007261340342512438
19,0,29,0.052794884259392806,-0.010338820779523975,0.05379768600110789
19,0,30,-0.006707243323427379,0.007156418051344017,0.009808232884942305
19,0,31,-0.09318467099294207,0.010047340055726692,0.09372476700562274
19,0,32,-0.009785842302445988,-0.0016935259923743467,0.009931301015234052
19,0,33,0.040922495018302245,-0.013607070213157078,0.04312543284778436
19,0,34,0.02284486281169382,-0.01753770563539827,0.028800327703673644
19,0,35,-0.004953327575396325,-0.011338303296144067,0.01237305846201872
19,0,36,0.02896509507767418,-0.0015074795582711478,0.029004296707165825
19,0,37,0.002656099381692804,-0.004655094417810548,0.005359549231433537
19,0,38,0.0026560993816759446,0.004655094417814282,0.005359549231428425
20,0,0,0.015052252957033555,-0.007708831304373902,0.01691142806394009
20,0,1,-0.022496336057073837,-0.02196642269674117,0.03144215104099441
20,0,2,-0.01971084062370196,0.01018220412848319,0.022185457376558176
20,0,3,-0.02282356812769543,-8.139504311711524e-05,0.0228237132656498
20,0,4,-0.03761955857375167,0.013097592060316571,0.03983438345277105
20,0,5,0.0302968144488411,-0.012891349056090802,0.03292542856567671
20,0,6,0.0513848984630733,-0.010959384842260687,0.052540611969990665
20,0,7,0.004172745086114205,0.0040372416951469136,0.0058061279747111125
20,0,8,-0.022354736444800762,0.0026593358024966547,0.022512359015148635
20,0,9,-0.008727925613490999,0.013635054947647916,0.016189237441584767
20,0,10,0.015831002933422777,-0.0024476801151472522,0.016019107085731336
20,0,11,0.0007340786732878413,-0.00628917028446131,0.006331866578310632
20,0,12,-0.011093560909668718,-0.009676955931804563,0.014721092682359464
20,0,13,-0.00302564090721863,-0.011691793978676581,0.012076942880516275
20,0,14,-0.004074657165561059,-0.007188180318009937,0.00826273364577871
20,0,15,-0.013946727759655952,0.00985303631887838,0.017076110209971542
20,0,16,-0.016436325700068435,-3.521960747961135e-15,0.016436325700068435
20,0,17,0.013946727759654397,0.00985303631887705,0.017076110209969506
20,0,18,-0.004074657165529132,0.007188180317990753,0.008262733645746275
20,0,19,-0.003025640907267817,0.011691793978671842,0.01207694288052401
20,0,20,0.011093560909658698,-0.00967695593180177,0.014721092682350077
20,0,21,0.0007340786728794867,0.00628917028449205,0.006331866578293823
20,0,22,-0.01583100293341325,-0.0024476801151500096,0.01601910708572234
20,0,23,0.00872792561348842,0.013635054947642304,0.01618923744157865
20,0,24,-0.022354736444786607,-0.002659335802497794,0.022512359015134712
20,0,25,-0.004172745086114779,0.004037241695146475,0.00580612797471122
20,0,26,0.05138489846308088,0.010959384842254281,0.05254061196999674
20,0,27,-0.03029681444883698,-0.012891349056088549,0.03292542856567204
20,0,28,0.022823568127689143,-8.139504311578781e-05,0.02282371326564351
20,0,29,-0.01971084062370953,-0.01018220412847982,0.022185457376563356
20,0,30,-0.02249633605708985,0.021966422696741705,0.03144215104100624
20,0,31,0.015052252957032056,0.007708831304373181,0.016911428063938427
20,0,32,-0.008442988779283981,-0.004964962905691309,0.009794637113339416
20,0,33,0.01536623381402424,0.010398438079637555,0.01855393909991402
20,0,34,0.0013653429833882585,-0.01020387921820281,0.010294819695456484
20,0,35,0.00844298877927663,-0.004964962905699567,0.009794637113337265
20,0,36,-0.015366233814022122,0.010398438079635359,0.018553939099911036
20,0,37,0.0013653429833644054,0.010203879218214201,0.010294819695464611
20,0,38,-0.003163765244173551,0.012369246807257038,0.012767445989667588
20,0,39,0.0031637652441777954,0.012369246807257416,0.012767445989669005
20,0,40,-0.037619558573763576,-0.013097592060314156,0.0398343834527815
20,1,0,0.05880165245616285,0.02474668445275693,0.06379680809397664
20,1,1,-0.07127703090496616,-0.009766027218175273,0.0719429664543633
20,1,2,0.028071548524570302,0.005107101946733144,0.02853233826488167
20,1,3,-0.005420510502516621,-0.01050565378859178,0.011821619839668581
20,1,4,-0.0003259572681641888,-0.006136140492409509,0.006144791964196727
20,1,5,-0.0038590659819398524,0.011275647291839793,0.011917743582698006
20,1,6,-0.021290747861921602,-0.0046399090466331195,0.021790472699805004
20,1,7,-0.019831692812030798,-0.0007571585503007615,0.019846141409882365
20,1,8,0.05119802808335478,-0.002211809566875897,0.05124578208188561
20,1,9,-0.01494177028650998,0.0007197036830804851,0.014959093310968822
20,1,10,-0.015388197947648863,0.007313341657741995,0.017037652487326096
20,1,11,0.05088509682837972,0.0033039196944437527,0.050992244161057604
20,1,12,-0.008404515284703571,-0.0063463431882717575,0.010531474209916639
20,1,13,-0.0922737990831885,-0.0003720790597574147,0.09227454925423016
20,1,14,0.007421809992804642,-0.00783721674290142,0.010793758837611168
20,1,15,-0.027992847563196196,0.0007824489366762727,0.028003780834645258
20,1,16,-0.029282203200650166,6.653774374709951e-16,0.029282203200650166
20,1,17,0.027992847563191068,0.0007824489366796554,0.028003780834640224
20,1,18,0.007421809992780099,0.007837216742893807,0.010793758837588764
20,1,19,-0.09227379908317172,0.0003720790597562534,0.09227454925421338
20,1,20,0.008404515284712468,-0.006346343188271549,0.010531474209923614
20,1,21,0.05088509682811444,-0.003303919694407511,0.05099224416079053
20,1,22,0.015388197947659553,0.0073133416577469265,0.01703765248733787
20,1,23,0.01494177028650404,0.0007197036830782714,0.014959093310962781
20,1,24,0.051198028083397955,0.00221180956687444,0.05124578208192868
20,1,25,0.019831692812033366,-0.0007571585503034116,0.01984614140988503
20,1,26,-0.021290747861904234,0.0046399090466239,0.02179047269978607
20,1,27,0.0038590659819400905,0.01127564729184259,0.011917743582700726
20,1,28,0.005420510502517866,-0.010505653788592407,0.011821619839669709
20,1,29,0.028071548524565042,-0.0051071019467335554,0.028532338264876566
20,1,30,-0.07127703090498115,0.009766027218175809,0.07194296645437821
20,1,31,0.05880165245616277,-0.024746684452758134,0.06379680809397704
20,1,32,0.03112350656267129,-0.0035177221657751176,0.03132167029377949
20,1,33,0.0014669805574711711,0.008747501281149477,0.008869656736295388
20,1,34,-0.04049030056311262,0.007377069180976024,0.041156841343719566
20,1,35,-0.03112350656268425,-0.0035177221657748904,0.03132167029379234
20,1,36,-0.0014669805574676767,0.008747501281147776,0.008869656736293134
20,1,37,-0.04049030056313309,-0.0073770691809683445,0.04115684134373833
20,1,38,0.003400126863405204,-0.0011360801919022925,0.003584904585854756
20,1,39,-0.003400126863401191,-0.0011360801919023723,0.0035849045858509752
20,1,40,-0.0003259572681891995,0.006136140492412492,0.0061447919642010325
