lambda_A,Sigma_z,Sigma_x,Sigma_y
3.3346693386773545,23.90634684398256,33.99968253914251,38.72764656216126
3.344689378757515,24.027587276353145,34.2480584477857,39.06881988097235
3.3547094188376754,24.145333252976904,34.501935392779956,39.39681294380787
3.3647294589178354,24.25922862452887,34.76199085432477,39.710283569945545
3.374749498997996,24.36890846596901,35.02892738268418,40.00778874777871
3.3847695390781563,24.473998058143074,35.30346702330156,40.287772750257034
3.3947895791583167,24.574111381403718,35.586344441612034,40.54855360230861
3.4048096192384767,24.66884902707301,35.87829858147427,40.78830770586322
3.414829659318637,24.757795421023328,36.18006267531637,41.00505240952724
3.4248496993987976,24.84051524105648,36.49235240704034,41.1966262899315
3.434869739478958,24.91654889603423,36.81585201038226,41.36066689019021
3.444889779559118,24.98540691977635,37.15119806569303,41.494585637666844
3.4549098196392785,25.046563116509095,37.49896073690549,41.5955396382397
3.464929859719439,25.099446277026047,37.85962216768777,41.660400017376
3.474949899799599,25.143430265619642,38.233551731362375,41.68571644944818
3.4849699398797593,25.17782225715282,38.62097780298347,41.667677485725285
3.49498997995992,25.201848881258357,39.02195569391052,41.60206625822036
3.50501002004008,25.214640006466176,39.43633135917844,41.484211100929386
3.51503006012024,25.215209870944832,39.863700455821835,41.308930591811105
3.5250501002004007,25.202435238376992,40.30336229594319,41.07047247797865
3.535070140280561,25.17503022713521,40.75426820158158,40.76244590283642
3.5450901803607215,25.131517428244017,41.21496372921218,40.377746307133485
3.5551102204408815,25.07019489245676,41.68352418982946,39.90847232593263
3.565130260521042,24.98909852898619,42.15748284589485,39.34583395012809
3.5751503006012024,24.885959417839434,42.63375111879707,38.680051164182885
3.5851703406813624,24.758155494147342,43.10853008971259,37.90024221099234
3.595190380761523,24.6026570161634,43.577212522688214,36.99430056999216
3.6052104208416833,24.41596517854402,44.03427458120958,35.94875966559376
3.6152304609218437,17.499309628148804,22.780616973142518,21.316849049675263
3.6252505010020037,17.727160086681177,22.70565714590689,21.219081746888325
3.635270541082164,17.961425999346748,22.623165302988404,21.113555692212568
3.6452905811623246,18.202276559621207,22.533022611811553,21.00019895075644
3.655310621242485,18.449885196887614,22.435112422932455,20.878949696978477
3.665330661322645,18.704429358123065,22.329320716850727,20.749757213250522
3.6753507014028055,18.966090205260922,22.215536604603674,20.612582944352745
