lambda_A,B_0_0_Real,B_0_0_Imag
3.19438877755511,90.53283007681082,0.0
3.2044088176352705,91.10168089291085,0.0
3.214428857715431,91.67231326496481,0.0
3.224448897795591,92.24472719297273,0.0
3.2344689378757514,92.81892267693466,0.0
3.244488977955912,93.3948997168505,0.0
3.254509018036072,93.97265831272031,0.0
3.2645290581162323,94.55219846454408,0.0
3.2745490981963927,95.13352017232182,0.0
3.284569138276553,95.71662343605352,0.0
3.294589178356713,96.3015082557392,0.0
3.3046092184368736,96.8881746313788,0.0
3.314629258517034,97.47662256297245,0.0
3.3246492985971945,98.06685205052,0.0
3.3346693386773545,98.65886309402147,0.0
3.344689378757515,99.25265569347695,0.0
3.3547094188376754,99.84822984888639,0.0
