id_ori,hkl,rho_rad,phi_rad,strain_exp
18,"[1.0, 1.0, 0.0]",0.8015533768469266,0.2716058859239307,2866.1707968254295
18,"[1.0, 1.0, 0.0]",1.3543964052490518,2.0568945988366605,3552.017497295008
18,"[1.0, 1.0, 0.0]",0.8015533768469266,0.2716058859239307,2866.1707968254295
18,"[1.0, 1.0, 0.0]",1.3543964052490518,2.0568945988366605,3552.017497295008
18,"[1.0, 1.0, 0.0]",0.34832147611285236,2.5204533457470624,2745.250712446336
18,"[1.0, 1.0, 0.0]",1.3239414346986775,3.1355142847869484,2856.2304849468583
18,"[1.0, 1.0, 0.0]",1.5411514874839587,-2.1101831220499654,3952.333854491044
18,"[1.0, 1.0, 0.0]",0.7594249686317636,-1.3082177538352557,2464.444831554322
18,"[1.0, 1.0, 0.0]",1.5411514874839587,-2.1101831220499654,3952.333854491044
18,"[1.0, 1.0, 0.0]",0.7594249686317636,-1.3082177538352557,2464.444831554322
18,"[1.0, 1.0, 0.0]",0.34832147611285236,2.5204533457470624,2745.250712446336
18,"[1.0, 1.0, 0.0]",1.3239414346986775,3.1355142847869484,2856.2304849468583
19,"[1.0, 1.0, 0.0]",0.851994742777185,1.556870370397351,2198.1297874668235
19,"[1.0, 1.0, 0.0]",1.3035025078901703,-0.25588210626196095,3097.861760029455
19,"[1.0, 1.0, 0.0]",0.851994742777185,1.556870370397351,2198.1297874668235
19,"[1.0, 1.0, 0.0]",1.3035025078901703,-0.25588210626196095,3097.861760029455
19,"[1.0, 1.0, 0.0]",0.8016846360148262,3.049870544610366,2759.9775069258576
19,"[1.0, 1.0, 0.0]",1.533773855111491,-2.383991464323562,4129.977015828153
19,"[1.0, 1.0, 0.0]",1.2649122420272425,-1.35187347534221,3275.616274778977
19,"[1.0, 1.0, 0.0]",0.28514966675182135,-0.6865017226927914,2573.778551621226
19,"[1.0, 1.0, 0.0]",1.2649122420272425,-1.35187347534221,3275.616274778977
19,"[1.0, 1.0, 0.0]",0.28514966675182135,-0.6865017226927914,2573.778551621226
19,"[1.0, 1.0, 0.0]",0.8016846360148262,3.049870544610366,2759.9775069258576
19,"[1.0, 1.0, 0.0]",1.533773855111491,-2.383991464323562,4129.977015828153
20,"[1.0, 1.0, 0.0]",0.8126300304299209,1.5136139522265513,2215.4246153215395
20,"[1.0, 1.0, 0.0]",1.285476070831435,-0.33865191543978473,3300.6972641450593
20,"[1.0, 1.0, 0.0]",0.8126300304299209,1.5136139522265513,2215.4246153215395
20,"[1.0, 1.0, 0.0]",1.285476070831435,-0.33865191543978473,3300.6972641450593
20,"[1.0, 1.0, 0.0]",0.8280038281656139,3.0190169546628165,2775.4276834149246
20,"[1.0, 1.0, 0.0]",1.559552389008358,0.6878663907408017,3980.656638951008
20,"[1.0, 1.0, 0.0]",1.297173687266755,-1.4327200449514932,3213.063328282384
20,"[1.0, 1.0, 0.0]",0.29150571606034464,-0.9204134239035027,2536.442262578763
20,"[1.0, 1.0, 0.0]",1.297173687266755,-1.4327200449514932,3213.063328282384
